repo,pr_number,url,Time to Merge (days),Number of Unique Reviewers,Total Discussion Comments,Commits After First Review,Time Between First and Last Comments (days),Requested Changes,log1p Time to Merge (days),log1p Number of Unique Reviewers,log1p Total Discussion Comments,log1p Commits After First Review,log1p Time Between First and Last Comments (days),log1p Requested Changes
amrex,4104,https://github.com/AMReX-Codes/amrex/pull/4104,16.88,1,0,1,,0,2.883682769745368,0.6931471805599453,0.0,0.6931471805599453,,0.0
amrex,4119,https://github.com/AMReX-Codes/amrex/pull/4119,5.86,2,5,1,5.01,0,1.925707441737794,1.0986122886681096,1.791759469228055,0.6931471805599453,1.7934247485471162,0.0
amrex,4143,https://github.com/AMReX-Codes/amrex/pull/4143,0.05,1,5,1,0.05,0,0.04879016416943201,0.6931471805599453,1.791759469228055,0.6931471805599453,0.04879016416943201,0.0
amrex,4145,https://github.com/AMReX-Codes/amrex/pull/4145,0.04,1,1,1,,0,0.039220713153281295,0.6931471805599453,0.6931471805599453,0.6931471805599453,,0.0
amrex,4151,https://github.com/AMReX-Codes/amrex/pull/4151,1.27,2,11,4,0.06,0,0.8197798314933114,1.0986122886681096,2.4849066497880004,1.6094379124341003,0.058268908123975775,0.0
amrex,4165,https://github.com/AMReX-Codes/amrex/pull/4165,197.88,2,4,7,176.93,0,5.292701627762401,1.0986122886681096,1.6094379124341003,2.0794415416798357,5.1813902145187445,0.0
amrex,4173,https://github.com/AMReX-Codes/amrex/pull/4173,2.16,2,17,3,0.14,0,1.1505720275988207,1.0986122886681096,2.8903717578961645,1.3862943611198906,0.1310282624064041,0.0
amrex,4175,https://github.com/AMReX-Codes/amrex/pull/4175,22.81,3,6,2,93.94,0,3.170105660498771,1.3862943611198906,1.9459101490553132,1.0986122886681096,4.553245113123172,0.0
amrex,4183,https://github.com/AMReX-Codes/amrex/pull/4183,0.1,1,0,1,,0,0.09531017980432487,0.6931471805599453,0.0,0.6931471805599453,,0.0
amrex,4187,https://github.com/AMReX-Codes/amrex/pull/4187,0.81,3,5,2,0.46,0,0.5933268452777344,1.3862943611198906,1.791759469228055,1.0986122886681096,0.3784364357202451,0.0
amrex,4193,https://github.com/AMReX-Codes/amrex/pull/4193,3.83,1,2,2,3.83,0,1.5748464676644813,0.6931471805599453,1.0986122886681096,1.0986122886681096,1.5748464676644813,0.0
amrex,4195,https://github.com/AMReX-Codes/amrex/pull/4195,0.17,2,6,3,0.07,0,0.15700374880966475,1.0986122886681096,1.9459101490553132,1.3862943611198906,0.06765864847381481,0.0
amrex,4200,https://github.com/AMReX-Codes/amrex/pull/4200,7.08,1,2,2,0.0,0,2.089391872533004,0.6931471805599453,1.0986122886681096,1.0986122886681096,0.0,0.0
amrex,4217,https://github.com/AMReX-Codes/amrex/pull/4217,2.31,2,4,1,0.01,0,1.1969481893889715,1.0986122886681096,1.6094379124341003,0.6931471805599453,0.009950330853168083,0.0
amrex,4221,https://github.com/AMReX-Codes/amrex/pull/4221,0.86,1,0,6,,0,0.6205764877251099,0.6931471805599453,0.0,1.9459101490553132,,0.0
amrex,4224,https://github.com/AMReX-Codes/amrex/pull/4224,0.81,1,0,4,,0,0.5933268452777344,0.6931471805599453,0.0,1.6094379124341003,,0.0
amrex,4257,https://github.com/AMReX-Codes/amrex/pull/4257,3.07,1,3,4,0.06,1,1.4036429994545037,0.6931471805599453,1.3862943611198906,1.6094379124341003,0.058268908123975775,0.6931471805599453
amrex,4259,https://github.com/AMReX-Codes/amrex/pull/4259,1.6,1,0,1,,0,0.9555114450274365,0.6931471805599453,0.0,0.6931471805599453,,0.0
amrex,4282,https://github.com/AMReX-Codes/amrex/pull/4282,4.92,2,12,3,4.85,0,1.7783364488959144,1.0986122886681096,2.5649493574615367,1.3862943611198906,1.766441661243765,0.0
amrex,4318,https://github.com/AMReX-Codes/amrex/pull/4318,5.62,1,6,3,4.73,1,1.890095369948917,0.6931471805599453,1.9459101490553132,1.3862943611198906,1.7457155307266483,0.6931471805599453
amrex,4326,https://github.com/AMReX-Codes/amrex/pull/4326,13.9,1,2,2,,0,2.7013612129514133,0.6931471805599453,1.0986122886681096,1.0986122886681096,,0.0
amrex,4348,https://github.com/AMReX-Codes/amrex/pull/4348,35.05,2,3,4,3.77,0,3.584906863730958,1.0986122886681096,1.3862943611198906,1.6094379124341003,1.5623463049002497,0.0
amrex,4351,https://github.com/AMReX-Codes/amrex/pull/4351,39.01,2,15,7,26.77,0,3.6891294228691436,1.0986122886681096,2.772588722239781,2.0794415416798357,3.323956301318708,0.0
amrex,4352,https://github.com/AMReX-Codes/amrex/pull/4352,26.89,1,1,1,,0,3.3282682016393976,0.6931471805599453,0.6931471805599453,0.6931471805599453,,0.0
amrex,4355,https://github.com/AMReX-Codes/amrex/pull/4355,29.81,3,7,4,29.81,0,3.4278393126085764,1.3862943611198906,2.0794415416798357,1.6094379124341003,3.4278393126085764,0.0
amrex,4364,https://github.com/AMReX-Codes/amrex/pull/4364,15.0,2,4,1,9.21,0,2.772588722239781,1.0986122886681096,1.6094379124341003,0.6931471805599453,2.3233676321765744,0.0
amrex,4366,https://github.com/AMReX-Codes/amrex/pull/4366,27.32,1,3,5,0.0,0,3.343568268825519,0.6931471805599453,1.3862943611198906,1.791759469228055,0.0,0.0
amrex,4384,https://github.com/AMReX-Codes/amrex/pull/4384,33.24,2,2,1,0.0,0,3.5333945512735414,1.0986122886681096,1.0986122886681096,0.6931471805599453,0.0,0.0
amrex,4395,https://github.com/AMReX-Codes/amrex/pull/4395,7.44,2,6,2,2.25,0,2.1329823086078656,1.0986122886681096,1.9459101490553132,1.0986122886681096,1.1786549963416462,0.0
mantid,25544,https://github.com/mantidproject/mantid/pull/25544,13.24,0,1,1,,0,2.65605490598383,0.0,0.6931471805599453,0.6931471805599453,,0.0
mantid,25939,https://github.com/mantidproject/mantid/pull/25939,12.14,0,3,1,0.17,0,2.5756610130564646,0.0,1.3862943611198906,0.6931471805599453,0.15700374880966475,0.0
